GEOID,pop,lon,lat
28139,22232,-88.90889805,34.7684002
28141,19593,-88.23932315,34.74043376
28143,10778,-90.37550551,34.65193918
28145,27134,-89.00385588,34.490474
28147,15443,-90.10613682,31.14842224
28149,48773,-90.8520112,32.35722961
28151,51137,-90.94745474,33.28369794
28153,20747,-88.69579771,31.64078052
28155,10253,-89.28482317,33.61306796
28157,9878,-91.31091791,31.16106745
28159,19198,-89.03442917,33.08849099
28161,12678,-89.70763184,34.02821156
28163,28065,-90.39641612,32.7803097
29001,25607,-92.60071904,40.19056224
29003,17291,-94.802046,39.98348795
29005,5685,-95.42809302,40.4308479
29007,25529,-91.84158574,39.2157556
29009,35597,-93.82906667,36.70986544
29011,12402,-94.34711077,37.50230063
29013,17049,-94.33999659,38.25729219
29015,19056,-93.28795134,38.29484401
29017,12363,-90.02594716,37.32219038
29019,162642,-92.3096561,38.99061665
29021,89201,-94.80615527,39.65985889
29023,42794,-90.4065564,36.7164171
29025,9424,-93.98279984,39.6557512
29027,44332,-91.92601378,38.83552418
29029,44002,-92.76605443,38.02703992
29031,75674,-89.6844539,37.38404124
29033,9295,-93.50517581,39.42698143
29035,6265,-90.96231041,36.94127203
29037,99478,-94.35482352,38.64700455
29039,13982,-93.85661348,37.72385156
29041,7831,-92.96262226,39.51508087
29043,77422,-93.18885387,36.96957171
29045,7139,-91.73839673,40.410356
29047,221939,-94.42086596,39.31052038
29049,20743,-94.40459366,39.60178008
29051,75990,-92.27937848,38.50595515
29053,17601,-92.81011927,38.84353962
29055,24696,-91.30396124,37.97637693
29057,7883,-93.85028838,37.43204253
29059,16777,-93.02365633,37.68040695
29061,8433,-93.98546723,39.960745
29063,12892,-94.40470991,39.89317663
29065,15657,-91.50788252,37.6066299
29067,13684,-92.49880576,36.9325976
29069,31953,-90.09090553,36.27213508
29071,101492,-91.07499386,38.41114439
29073,15222,-91.50800045,38.44010078
29075,6738,-94.40991685,40.21210768
29077,275174,-93.34199047,37.25804909
29079,10261,-93.56533401,40.11393177
29081,8957,-93.99206373,40.35466854
29083,22272,-93.79274977,38.38516185
29085,9627,-93.3207135,37.94078023
29087,4912,-95.2155122,40.09443065
29089,10144,-92.69624685,39.14247411
29091,40400,-91.8865417,36.77401363
29093,10630,-90.77349036,37.55514882
29095,674158,-94.34609136,39.00850218
29097,117404,-94.3406105,37.20354579
29099,218733,-90.53768912,38.26107131
29101,52595,-93.80636749,38.74408548
29103,4131,-92.1480724,40.12825495
29105,35571,-92.59034863,37.65832257
29107,33381,-93.78554265,39.06558843
29109,38634,-93.83293653,37.1063512
29111,10211,-91.7221441,40.09689971
29113,52566,-90.96004545,39.05801932
29115,12761,-93.10717568,39.87021138
29117,15195,-93.54828314,39.78210739
29119,23083,-94.34835867,36.628674
29121,15566,-92.5646083,39.83080215
29123,12226,-90.34502615,37.47809553
29125,9176,-91.92488599,38.16163489
29127,28781,-91.62234858,39.80596483
29129,3785,-93.56855817,40.42233137
29131,24748,-92.42840776,38.21452949
29133,14358,-89.29118214,36.8280985
29135,15607,-92.58305469,38.6327516
29137,8840,-92.0007359,39.49546459
29139,12236,-91.47024966,38.94083118
29141,20565,-92.88598731,38.42374209
29143,18956,-89.65183327,36.59464519
29145,58114,-94.33924908,36.90550905
29147,23370,-94.88343376,40.36077381
29149,10881,-91.40329479,36.6867161
29151,13878,-91.86125191,38.45978865
29153,9723,-92.44466356,36.64932189
29155,18296,-89.78537898,36.21145025
29157,18971,-89.82441106,37.70713667
29159,42201,-93.28509944,38.72829128
29161,45156,-91.79236483,37.87712866
29163,18516,-91.17136331,39.34383523
29165,89322,-94.77359003,39.38050396
29167,31137,-93.40053367,37.61647831
29169,52274,-92.20766252,37.82462513
29171,4979,-93.01612678,40.47890842
29173,10167,-91.52202423,39.52767018
29175,25414,-92.49707621,39.44016818
29177,23494,-93.98988352,39.35241405
29179,6696,-90.96908282,37.36232655
29181,14100,-90.86388431,36.65281694
29183,360485,-90.67489666,38.78191723
29185,9805,-93.77597388,38.0371776
29186,18145,-90.1944237,37.8944044
29187,65359,-90.47226758,37.81028305
29189,998954,-90.4434123,38.64068433
29195,23370,-93.20185123,39.1368391
29197,4431,-92.52094173,40.47027061
29199,4843,-92.14704818,40.45259926
29201,39191,-89.56851469,37.05304603
29203,8441,-91.40051121,37.15739149
29205,6373,-92.07661575,39.79777606
29207,29968,-89.94431003,36.85562199
29209,32202,-93.45600098,36.74694297
29211,6714,-93.11152224,40.21064164
29213,51675,-93.04110713,36.65473478
29215,26008,-91.96505461,37.31730701
29217,21159,-94.34243987,37.85058205
29219,32513,-91.16069305,38.76461642
29221,25195,-90.87742451,37.96168391
29223,13521,-90.46142946,37.11263551
29225,36202,-92.87587704,37.28090537
29227,2171,-94.42210226,40.47913671
29229,18815,-92.46870425,37.27014004
29510,319294,-90.24511868,38.63581226
30001,9246,-112.8988911,45.13272981
30003,12865,-107.4896959,45.42345727
30005,6491,-108.9586633,48.43276322
30007,5612,-111.4954649,46.3319824
30009,10078,-109.0283159,45.22736987
30011,1160,-104.5361554,45.51677365
30013,81327,-111.3471497,47.30801821
30015,5813,-110.4352037,47.88056473
30017,11699,-105.5717825,46.25270362
30019,1751,-105.5485675,48.78380962
30021,8966,-104.8994554,47.26638398
30023,9298,-113.0677465,46.06078634
30025,2890,-104.4174216,46.33401764
30027,11586,-109.2243286,47.26357259
30029,90928,-114.0498083,48.29516041
30031,89513,-111.1703477,45.5404869
30033,1206,-106.9928302,47.2776955
30035,13399,-112.9947548,48.70508361
30037,884,-109.1749375,46.38125624
30039,3079,-113.440265,46.40443902
30041,16096,-110.1113115,48.62822561
30043,11406,-112.0937425,46.148503
30045,2072,-110.2660697,47.04545904
30047,28746,-114.089355,47.64593895
30049,63395,-112.3903494,47.12234153
30051,2339,-111.0246071,48.56168888
30053,19687,-115.4051947,48.54252613
30055,1734,-105.7953395,47.64522604
30057,7691,-111.9203304,45.300757
30059,1891,-110.8856386,46.59818963
30061,4223,-114.9984991,47.14732315
30063,109299,-113.9237091,47.03648871
30065,4538,-108.3977057,46.49654567
30067,15636,-110.5263209,45.48834478
30069,494,-108.2501187,47.11751212
30071,4253,-107.9132882,48.2590858
30073,6153,-112.2263889,48.2279798
30075,1743,-105.6301031,45.39501418
30077,7027,-112.9361952,46.85663292
30079,1179,-105.3779361,46.8604936
30081,40212,-114.1206879,46.08170244
30083,9746,-104.5613421,47.78791953
30085,10425,-105.0165201,48.29455113
30087,9233,-106.7308157,46.22973588
30089,11413,-115.1332869,47.67482603
30091,3384,-104.5046832,48.72120421
30093,34200,-112.6567163,45.9023551
30095,9117,-109.3947745,45.66943529
30097,3651,-109.9410482,45.81372904
30099,6073,-112.2408,47.83728781
30101,5324,-111.6956966,48.65530227
30103,718,-107.2717038,46.21147177
30105,7369,-106.6675233,48.3653087
30107,2168,-109.8443982,46.46634337
30109,1017,-104.2489743,46.96534722
30111,147972,-108.2743494,45.93724693
31001,31364,-98.50120895,40.52446869
31003,6685,-98.0666853,42.17690346
31005,460,-101.6959107,41.56890318
31007,690,-103.7104767,41.5459747
31009,478,-99.97690963,41.91275904
31011,5505,-98.06725552,41.70678474
31013,11308,-103.0856819,42.21976725
31015,2099,-98.76646564,42.8996849
31017,3145,-99.92950245,42.43002052
31019,46102,-99.07496621,40.85515249
31021,6858,-96.3286045,41.85156318
31023,8395,-97.13176886,41.22607746
31025,25241,-96.1408663,40.90972162
31027,8852,-97.252401,42.59926192
31029,3966,-101.697947,40.52419576
31031,5713,-101.1185771,42.54493327
31033,9998,-102.9949788,41.21977904
31035,6542,-98.05128424,40.52443226
31037,10515,-97.08646476,41.57402187
31039,9139,-96.78740042,41.91640282
31041,10939,-99.72614382,41.39426402
31043,21006,-96.56451302,42.39111182
31045,9182,-103.1354381,42.7197222
31047,24326,-99.81956571,40.86993611
31049,1941,-102.3339499,41.11159782
31051,6000,-96.86774598,42.49318662
31053,36691,-96.65398354,41.57788619
31055,517110,-96.15447961,41.29535154
31057,2008,-101.6879614,40.17623525
31059,5890,-97.59650143,40.52466612
31061,3225,-98.95279627,40.17634488
31063,2756,-100.3942026,40.5300832
31065,4959,-99.91227328,40.1764659
31067,22311,-96.68944092,40.26192972
31069,2057,-102.3354383,41.61943141
31071,2049,-98.99138529,41.91435707
31073,2044,-99.83070429,40.51482053
31075,614,-101.7405188,41.91499371
31077,2538,-98.52124454,41.56744027
31079,58607,-98.50217402,40.87257149
31081,9124,-98.02322903,40.87356302
31083,3423,-99.40464424,40.17649587
31085,967,-101.0618439,40.52478236
31087,2908,-101.0422724,40.17634692
31089,10435,-98.78384467,42.45571095
31091,736,-101.1353346,41.9159126
31093,6274,-98.51709464,41.22003861
31095,7547,-97.14271449,40.17576175
31097,5217,-96.26509689,40.39263156
31099,6489,-98.94802162,40.50670728
31101,8368,-101.6613512,41.19879316
31103,824,-99.71235219,42.87882892
31105,3821,-103.7149499,41.19765666
31107,8701,-97.89189672,42.63678148
31109,285407,-96.68775524,40.78417387
31111,36288,-100.7452338,41.04776751
31113,763,-100.4828614,41.56648624
31115,632,-99.45442044,41.913847
31117,539,-101.0605304,41.56808446
31119,34876,-97.60077908,41.91669809
31121,7845,-98.03765423,41.16981661
31123,5042,-103.0105488,41.71599965
31125,3735,-97.99225095,41.39730225
31127,7248,-95.84981605,40.38765486
31129,4500,-98.04718499,40.17637963
31131,15740,-96.13477541,40.64850099
31133,2773,-96.23705518,40.13154287
31135,2970,-101.6496133,40.85094141
31137,9188,-99.41454289,40.51111306
31139,7266,-97.60129052,42.26437462
31141,32237,-97.521157,41.57128677
31143,5406,-97.56842112,41.18689688
31145,11055,-100.4768649,40.1758305
31147,8363,-95.71753112,40.12506411
31149,1526,-99.44992591,42.42128822
31151,14200,-97.14090869,40.52406107
31153,158840,-96.11199161,41.11292701
31155,20780,-96.63740065,41.22637042
31157,36970,-103.7079467,41.85060754
31159,16750,-97.13950973,40.87238584
31161,5469,-102.4089636,42.50477304
31163,3152,-98.97620701,41.22059056
31165,1311,-103.7588786,42.48771396
31167,6129,-97.193915,41.91692373
31169,5228,-97.5949196,40.17628562
31171,647,-100.5558562,41.91350648
31173,6940,-96.54409721,42.15818606
31175,4260,-98.98190222,41.56730585
31177,20234,-96.2220295,41.53103832
31179,9595,-97.11926027,42.20928856
31181,3812,-98.49994738,40.17643321
31183,818,-98.52818601,41.91477028
31185,13665,-97.59710687,40.8727458
32001,24877,-118.3357789,39.58087638
32003,1951269,-115.0135609,36.21519905
32005,46997,-119.616372,38.9122414
32007,48818,-115.3577619,41.14582958
32009,783,-117.632366,37.78469654
32011,1987,-116.2685596,39.98389202
32013,16528,-118.1119681,41.40684244
32015,5775,-117.0379084,39.93380605
32017,5345,-114.8775549,37.64334822
32019,51980,-119.1891967,39.02039768
32021,4772,-118.4352142,38.53880858
32023,43946,-116.4719311,38.0423809
32027,6753,-118.4044381,40.44035787
32029,4010,-119.5291692,39.44653489
32031,421407,-119.6642966,40.66541779
32033,10030,-114.9015878,39.44216075
32510,55274,-119.7474213,39.15114662
33001,60088,-71.42335653,43.51869198
33003,47818,-71.20276991,43.87391414
33005,77117,-72.25117771,42.91932456
33007,33055,-71.3054172,44.68959893
33009,89118,-71.82055018,43.94073831
33011,400721,-71.71600882,42.9153058
33013,146445,-71.68019089,43.29765433
33015,295223,-71.08896633,42.98454106
33017,123143,-71.02940144,43.29742847
33019,43742,-72.2224044,43.36121663
34001,274549,-74.6337332,39.46883381
34003,905116,-74.07440909,40.95977306
34005,448734,-74.66820339,39.87769283
34007,513657,-74.95975634,39.80353216
34009,97265,-74.84998199,39.08512705
34011,156898,-75.12934221,39.32806923
34013,783969,-74.24686518,40.78707047
34015,288288,-75.14166953,39.71731327
34017,634266,-74.07593588,40.73094402
34019,128349,-74.91222346,40.56728226
34021,366513,-74.70168914,40.28340475
34023,809858,-74.40889061,40.44004224
34025,630380,-74.15814662,40.28755159
34027,492276,-74.54446283,40.86203373
34029,576567,-74.25002562,39.86600017
34031,501226,-74.30037292,41.03369717
34033,66083,-75.35791181,39.57658476
34035,323444,-74.61631321,40.56352451
34037,149265,-74.69024111,41.13949524
34039,536499,-74.30858876,40.65979688
34041,108692,-74.99701053,40.8572491
35001,662564,-106.6701713,35.05131385
35003,3725,-108.4047305,33.91533236
35005,65645,-104.4670006,33.36318995
35006,27213,-107.9997142,34.91257365
35007,13750,-104.6468628,36.60611849
35009,48376,-103.3469122,34.57416353
35011,2022,-104.4119999,34.34238734
35013,209233,-106.8328004,32.35267967
35015,53829,-104.3043108,32.47148779
35017,29514,-108.3822463,32.73901409
35019,4687,-104.7906965,34.86332585
35021,695,-103.8199317,35.85794416
35023,4894,-108.7148188,31.9141581
35025,64727,-103.4124475,32.79218147
35027,20497,-105.4592483,33.74524137
35028,17950,-106.3072888,35.86936712
35029,25095,-107.7497736,32.18215061
35031,71492,-108.2619268,35.58061397
35033,4881,-104.9445839,36.00995233
35035,63797,-105.7416826,32.61315558
35037,9041,-103.5497354,35.1043562
35039,40246,-106.6931088,36.50957071
35041,19846,-103.4801754,34.02127027
35043,131561,-106.865837,35.6885453
35045,130044,-108.3205955,36.50847105
35047,29393,-104.8158547,35.48028733
35049,144170,-105.9761209,35.50685639
35051,11988,-107.1924968,33.13046552
35053,17866,-106.9303292,34.0072414
35055,32937,-105.6309663,36.57829769
35057,16383,-105.8507763,34.64046758
35059,4549,-103.470993,36.48176447
35061,76569,-106.8091073,34.7154496
36001,304204,-73.97355857,42.6001764
36003,48946,-78.02756265,42.25739307
36005,1385108,-73.85295233,40.84911597
36007,200600,-75.81961837,42.16021722
36009,80317,-78.6788524,42.24863173
36011,80026,-76.57435821,43.01032673
36013,134905,-79.40575763,42.30294096
36015,88830,-76.76002604,42.14124735
36017,50477,-75.61157853,42.49351061
36019,82128,-73.67817448,44.74622662
36021,63096,-73.6318482,42.25008322
36023,49336,-76.07026692,42.59500733
36025,47980,-74.96646612,42.19808801
36027,297488,-73.74286236,41.76514826
36029,919040,-78.77965958,42.75823653
36031,39370,-73.7727091,44.1172179
36033,51599,-74.30376238,44.59293378
36035,55531,-74.42217482,43.11384686
36037,60079,-78.19371133,43.0009335
36039,49221,-74.12270653,42.27651977
36041,4836,-74.49735526,43.66112159
36043,64519,-74.96249804,43.41970214
36045,116229,-76.05210813,43.99884844
36047,2504700,-73.95026864,40.63439283
36049,27087,-75.44879453,43.78469146
36051,65393,-77.77549188,42.72807522
36053,73442,-75.66967142,42.91277868
36055,744344,-77.68017924,43.30916113
36057,50219,-74.43963352,42.90228276
36059,1339532,-73.58544882,40.73217138
36061,1585873,-73.96981042,40.77427471
36063,216469,-78.77082467,43.33611095
36065,234878,-75.43583778,43.24173819
36067,467026,-76.19464202,43.00579543
36069,107931,-77.29982103,42.85284783
36071,372813,-74.30556512,41.40213558
36073,42883,-78.23044519,43.3822827
36075,122109,-76.20868333,43.46388574
36077,62259,-75.0326047,42.63376242
36079,99710,-73.74951416,41.42666157
36081,2230722,-73.8387599,40.65749262
36083,159429,-73.50971507,42.71105467
36085,468730,-74.13827298,40.56233181
36087,311687,-74.02409353,41.15242983
36089,111944,-75.06897003,44.49639066
36091,219607,-73.86390457,43.10738119
36093,154727,-74.05856413,42.81809589
36095,32749,-74.44211763,42.5882193
36097,18343,-76.87518165,42.39380005
36099,35251,-76.82377864,42.78108145
36101,98990,-77.38380325,42.26780907
36103,1493350,-72.68524039,40.94046088
36105,77547,-74.76814304,41.71642259
36107,51125,-76.30631683,42.17029745
36109,101564,-76.47365862,42.45201627
36111,182493,-74.25856948,41.88814566
36113,65707,-73.84600585,43.56097534
36115,63216,-73.4307589,43.31370318
36117,93772,-77.04824327,43.32538562
36119,949113,-73.75339092,41.15148029
36121,42155,-78.22443988,42.70238475
36123,25348,-77.10545886,42.63344237
37001,151131,-79.39945705,36.04405213
37003,37198,-81.17699179,35.92103333
37005,11155,-81.12718965,36.49133867
37007,26948,-80.10272614,34.97382575
37009,27281,-81.5003433,36.43415673
37011,17797,-81.92247291,36.07660828
37013,47759,-76.8451608,35.4858332
37015,21282,-76.96659564,36.06556458
37017,35190,-78.56318437,34.61431339
37019,107431,-78.2272819,34.03897413
37021,238318,-82.53010093,35.61122489
37023,90912,-81.70470174,35.74952164
37025,178011,-80.55202315,35.38685944
37027,83029,-81.54654881,35.952967
37029,9980,-76.16112006,36.34144938
37031,66469,-76.53249142,34.86401261
37033,23719,-79.33360464,36.39334164
37035,154358,-81.21447631,35.66260559
37037,63505,-79.25534895,35.70257999
37039,27444,-84.06347126,35.13383622
37041,14793,-76.60215946,36.12656318
37043,10587,-83.75020185,35.05719893
37045,98078,-81.55560972,35.33411164
37047,58098,-78.65506616,34.26540488
37049,103505,-77.08263396,35.11722298
37051,319431,-78.82743816,35.04859202
37053,23547,-75.93683312,36.36724308
37055,33920,-75.68714081,35.66215959
37057,162878,-80.21268585,35.79327729
37059,41240,-80.54461524,35.92915198
37061,58505,-77.93293605,34.9362756
37063,267587,-78.8763243,36.03599799
37065,56552,-77.59707476,35.91297766
37067,350670,-80.25636489,36.13048509
37069,60619,-78.28561394,36.0827889
37071,206086,-81.18024537,35.29436894
37073,12197,-76.70049202,36.44489128
37075,8861,-83.83355788,35.35016031
37077,59916,-78.65302198,36.30402412
37079,21362,-77.67587011,35.48541128
37081,488406,-79.78901447,36.07945082
37083,54691,-77.65188158,36.25750375
37085,114678,-78.86931391,35.36860028
37087,59036,-82.98224267,35.55605369
37089,106740,-82.47990713,35.33629204
37091,24669,-76.98066224,36.35862698
37093,46952,-79.23710595,35.01736119
37095,5810,-76.14850049,35.41003704
37097,159437,-80.87351361,35.80701827
37099,40271,-83.14083423,35.2873949
37101,168878,-78.36564032,35.51761042
37103,10153,-77.35525796,35.02169972
37105,57866,-79.1714258,35.47516947
37107,59495,-77.64127244,35.2391511
37109,78265,-81.22386628,35.48617922
37111,44996,-82.04870148,35.68124354
37113,33922,-83.42208929,35.15037354
37115,20764,-82.70576126,35.85808793
37117,24505,-77.10708197,35.84160044
37119,919628,-80.83277014,35.24673865
37121,15579,-82.16346598,36.01329093
37123,27798,-79.9054703,35.33245968
37125,88247,-79.48130824,35.31072052
37127,95840,-77.9864831,35.96721535
37129,202667,-77.86567144,34.18131816
37131,22099,-77.39673961,36.41765576
37133,177772,-77.41594878,34.70943209
37135,133801,-79.12055172,36.06131336
37137,13144,-76.66716074,35.15152142
37139,40661,-76.24913468,36.26489886
37141,52217,-77.8888471,34.51489462
37143,13453,-76.40767367,36.17720145
37145,39464,-78.97171344,36.39011461
37147,168148,-77.37464886,35.59351981
37149,20510,-82.16966861,35.27928758
37151,141752,-79.80616177,35.71032626
37153,46639,-79.74783442,35.00594352
37155,134168,-79.10353498,34.64008681
37157,93643,-79.77514681,36.39608033
37159,138428,-80.52469683,35.63960842
37161,67810,-81.92008717,35.40224695
37163,63431,-78.37151832,34.99163038
37165,36157,-79.48043203,34.84089829
37167,60585,-80.2509245,35.31199013
37169,47401,-80.23960793,36.40189496
37171,73673,-80.68748798,36.41468217
37173,13981,-83.492744,35.4867238
37175,33090,-82.79830016,35.20214698
37177,4407,-76.17004731,35.87018023
37179,201292,-80.53072899,34.98836532
37181,45422,-78.40833083,36.3647618
37183,900993,-78.65022472,35.7901236
37185,20972,-78.10689697,36.39659261
37187,13228,-76.56868489,35.83886814
37189,51079,-81.6963717,36.23109828
37191,122623,-78.00414796,35.36378142
37193,69340,-81.1629215,36.20621207
37195,81234,-77.91862281,35.70502758
37197,38406,-80.66533725,36.16053809
37199,17818,-82.30755377,35.89888459
38001,2343,-102.5285334,46.09684415
38003,11066,-98.07157889,46.93610536
38005,6660,-99.36602747,48.06938599
38007,783,-103.3764254,47.02344541
38009,6429,-100.8333286,48.79215961
38011,3151,-103.5206707,46.11260595
38013,1968,-102.5182636,48.79100281
38015,81308,-100.4687335,46.9773905
38017,149778,-97.24804384,46.93297194
38019,3993,-98.46486347,48.77230249
38021,5289,-98.50467077,46.1101235
38023,2071,-103.4873601,48.81489229
38025,3536,-102.6182437,47.35675242
38027,2385,-98.90158374,47.71758618
38029,3550,-100.2387806,46.28502424
38031,3343,-98.88302009,47.45707524
38033,1680,-103.8466975,46.94021421
38035,66861,-97.45693342,47.92191935
38037,2394,-101.6397105,46.35827914
38039,2420,-98.2370439,47.45728901
38041,2477,-102.460358,46.43253128
38043,2435,-99.78009157,46.98014526
38045,4139,-98.5354596,46.45691387
38047,1990,-99.47746929,46.45735946
38049,5395,-100.6362798,48.23457952
38051,2809,-99.44120433,46.11179369
38053,6360,-103.3952697,47.74015323
38055,8962,-101.3218277,47.60695749
38057,8424,-101.8315302,47.30921844
38059,27471,-101.2811669,46.71605695
38061,7673,-102.3556534,48.20133547
38063,3126,-98.19203497,47.92169441
38065,1846,-101.3403603,47.11528412
38067,7413,-97.55183164,48.76751765
38069,4357,-99.971818,48.24960419
38071,11451,-98.72013846,48.26893443
38073,5457,-97.65745498,46.45615995
38075,2470,-101.6577839,48.71906661
38077,16321,-96.94827927,46.26465593
38079,13937,-99.84098527,48.77245029
38081,3829,-97.63071806,46.10794228
38083,1321,-100.3456579,47.5754132
38085,4153,-101.0403415,46.11265053
38087,727,-103.4599023,46.44722105
38089,24199,-102.6551244,46.8106804
38091,1975,-97.724669,47.45615361
38093,21100,-98.95882712,46.97924877
38095,2246,-99.24579502,48.68554324
38097,8121,-97.16158052,47.45418492
38099,11119,-97.72137178,48.36946171
38101,61675,-101.5418255,48.22174481
38103,4207,-99.66095257,47.58753128
38105,22398,-103.480208,48.34367711
39001,28550,-83.47215178,38.84551493
39003,106331,-84.1057787,40.77152118
39005,53139,-82.27069147,40.84601958
39007,101497,-80.75901079,41.89638114
39009,64757,-82.04512717,39.3338622
39011,45949,-84.22173689,40.56090968
39013,70400,-80.98854302,40.01579988
39015,44846,-83.86742792,38.93404765
39017,368130,-84.57565704,39.43864572
39019,28836,-81.08971637,40.57959135
39021,40097,-83.76949696,40.13767434
39023,138333,-83.78389652,39.91677755
39025,197363,-84.15191788,39.04743292
39027,42040,-83.80837884,39.41497802
39029,107841,-80.77724791,40.76842052
39031,36901,-81.92001073,40.30164137
39033,43784,-82.91977705,40.85077236
39035,1280122,-81.70019264,41.63504279
39037,52959,-84.61931374,40.13322901
39039,39037,-84.49050135,41.32391766
39041,174214,-83.00488533,40.27839369
39043,77079,-82.57627565,41.4705577
39045,146156,-82.63058907,39.75159867
39047,29030,-83.45609729,39.55988301
39049,1163414,-83.00935014,39.96952224
39051,42698,-84.13007464,41.60179776
39053,30934,-82.3169099,38.82467488
39055,93389,-81.17865459,41.49954161
39057,161573,-83.88988521,39.69148004
39059,40087,-81.49425619,40.05205358
39061,802374,-84.54277364,39.19553148
39063,74782,-83.66653582,41.00193525
39065,32058,-83.65943502,40.66151032
39067,15864,-81.09113541,40.29383871
39069,28215,-84.06823044,41.33388516
39071,43589,-83.6009721,39.18474034
39073,29380,-82.47925352,39.49702381
39075,42366,-81.92935951,40.56119534
39077,59626,-82.59840829,41.1461539
39079,33225,-82.61838296,39.01967216
39081,69709,-80.76097221,40.38502103
39083,60921,-82.42153341,40.39876858
39085,230041,-81.25093923,41.91035209
39087,62450,-82.53675241,38.59846925
39089,166492,-82.48314657,40.0916082
39091,45858,-83.76587177,40.38845295
39093,301356,-82.15146957,41.4525157
39095,441815,-83.46826423,41.68418628
39097,43435,-83.40019885,39.89402981
39099,238823,-80.77626095,41.01462128
39101,66501,-83.1608712,40.58719101
39103,172332,-81.89970943,41.1175894
39105,23770,-82.02290238,39.08224012
39107,40814,-84.62936034,40.54001136
39109,102506,-84.22885303,40.05344506
39111,14642,-81.08291729,39.72734727
39113,535153,-84.29068112,39.75458578
39115,15054,-81.85266154,39.62037273
39117,34827,-82.794068,40.5240861
39119,86074,-81.94438155,39.96542191
39121,14645,-81.45556021,39.76595855
39123,41428,-83.01996922,41.59390014
39125,19614,-84.580196,41.1166206
39127,36058,-82.23613826,39.73714859
39129,55698,-83.02439173,39.64194111
39131,28709,-83.06685417,39.07737145
39133,161419,-81.19740634,41.16768238
39135,42270,-84.64801973,39.74157045
39137,34499,-84.1317323,41.02208068
39139,124475,-82.536484,40.77468428
39141,78064,-83.05702552,39.33762773
39143,60944,-83.14391356,41.35741687
39145,79499,-82.99283104,38.80396194
39147,56745,-83.12770549,41.12387959
39149,49423,-84.20473147,40.33152683
39151,375586,-81.36567013,40.81387363
39153,541781,-81.53215253,41.12596218
39155,210312,-80.76116025,41.31717445
39157,92582,-81.47376958,40.44095988
39159,52300,-83.37158113,40.29940339
39161,28744,-84.58609663,40.85539569
39163,13435,-82.48535007,39.25098496
39165,212693,-84.16675761,39.4275826
39167,61778,-81.49525343,39.4553161
39169,114520,-81.88803052,40.82886802
39171,37642,-84.5881381,41.56028758
39173,125488,-83.6229869,41.36169044
39175,22615,-83.30437225,40.84236893
40001,22683,-94.65867921,35.88392786
40003,5642,-98.32400151,36.73097718
40005,14182,-96.03782593,34.37371996
40007,5636,-100.4767729,36.74968981
40009,22119,-99.68192122,35.26870837
40011,11943,-98.43345747,35.87525146
40013,42416,-96.25974768,33.96229883
40015,29600,-98.37514737,35.17437981
40017,115541,-97.98238326,35.54244424
40019,47557,-97.28578728,34.25086401
40021,46987,-94.99966441,35.90662584
40023,15205,-95.55213833,34.02661609
40025,2475,-102.5177067,36.74830747
40027,255755,-97.32640687,35.20302136
40029,5925,-96.29785664,34.58819267
40031,124098,-98.47166105,34.66210129
40033,6193,-98.37223046,34.2902379
40035,15029,-95.20849712,36.76176146
40037,69967,-96.37094142,35.9026783
40039,27469,-99.00150067,35.63886243
40041,41487,-94.80265082,36.40819872
40043,4810,-99.00789186,35.98765996
40045,4151,-99.75459585,36.21836222
40047,60580,-97.78272326,36.37905871
40049,27576,-97.30932341,34.70457258
40051,52431,-97.88410925,35.01694045
40053,4527,-97.78615586,36.79614359
40055,6239,-99.5608021,34.93570481
40057,2922,-99.84627767,34.7441183
40059,3685,-99.66736154,36.78872514
40061,12769,-95.11660349,35.22482186
40063,14003,-96.25024292,35.04833938
40065,26446,-99.41475744,34.58797148
40067,6472,-97.83585114,34.1110079
40069,10957,-96.6606644,34.31649345
40071,46562,-97.14392299,36.81800672
40073,15034,-97.94210845,35.94539107
40075,9446,-98.98087029,34.91636755
40077,11154,-95.2504158,34.87605735
40079,50384,-94.7033912,34.90029839
40081,34273,-96.88091593,35.70299766
40083,41848,-97.44332186,35.91934206
40085,9423,-97.24417949,33.94986402
40087,34506,-97.44430204,35.00933612
40089,33151,-94.77133236,34.1152947
40091,20252,-95.66683806,35.37366457
40093,7527,-98.53595296,36.31164367
40095,15840,-96.76913171,34.02448994
40097,41259,-95.23084587,36.30187814
40099,13488,-97.06792004,34.48232871
40101,70990,-95.37952717,35.6161305
40103,11561,-97.2305116,36.38859479
40105,10536,-95.61739922,36.79848105
40107,12191,-96.32280312,35.46545782
40109,718633,-97.40720295,35.55152286
40111,40069,-95.96430817,35.64666486
40113,47472,-96.39848802,36.62919002
40115,31848,-94.81044389,36.83550611
40117,16577,-96.69929749,36.31692794
40119,77350,-96.97576957,36.07731435
40121,45837,-95.74839929,34.92391336
40123,37492,-96.68443857,34.72800018
40125,69442,-96.94830095,35.20672128
40127,11572,-95.37579414,34.41620203
40129,3647,-99.69569253,35.68838678
40131,86905,-95.60436107,36.37157099
40133,25482,-96.61551789,35.16748606
40135,42391,-94.75523788,35.49535142
40137,45048,-97.85148429,34.48559263
40139,20640,-101.4900174,36.74790866
40141,7992,-98.92424292,34.37285361
40143,603403,-95.94148263,36.12107972
40145,73085,-95.52118427,35.96109468
40147,50976,-95.90436981,36.71523657
40149,11629,-98.99223098,35.29038058
40151,8878,-98.86511863,36.76693685
40153,20081,-99.26497065,36.42267311
